"","uid","bankhard","c1d","c1dm100","c1t","c1t_msq","c1tm100","c1w","c1wm100","c2d","c2dm100","c2t","c2t_msq","c2tm100","c2w","c2wm100","c3d","c3dm100","c3t","c3t_msq","c3tm100","c3w","c3wm100","c4d","c4dm100","c4t","c4t_msq","c4tm100","c4w","c4wm100","c5d","c5dm100","c5t","c5t_msq","c5tm100","c5w","c5wm100","d16","d50","d84","dgm","lsub_d16","lsub_d25","lsub_d50","lsub_d75","lsub_d84","lsub_dmm","lsub_dmm_nor","lsub_iqr","lsub2d16","lsub2d16inor","lsub2d25","lsub2d50","lsub2d50inor","lsub2d75","lsub2d84","lsub2d84inor","lsub2dmm","lsub2dmm_nor","lsub2iqr","lsubd_sd","lsubd_sd_nor","lsubd2sd","lsubd2sd_nor","n","n_nor","pct_bdrk","pct_bh","pct_bigr","pct_bl","pct_ca","pct_cb","pct_dbbl","pct_dbcb","pct_dbfn","pct_dbgc","pct_dbgf","pct_dbhp","pct_dbom","pct_dbot","pct_dbrc","pct_dbrr","pct_dbrs","pct_dbsa","pct_dbsb","pct_dbwd","pct_dbxb","pct_dr","pct_dsbl","pct_dscb","pct_dsfn","pct_dsgc","pct_dsgf","pct_dshp","pct_dsom","pct_dsot","pct_dsrc","pct_dsrr","pct_dsrs","pct_dssa","pct_dssb","pct_dswd","pct_dsxb","pct_fa","pct_fast","pct_fn","pct_gc","pct_gf","pct_gl","pct_gr","pct_hp","pct_om","pct_org","pct_ot","pct_p","pct_pb","pct_pd","pct_pl","pct_pool","pct_pp","pct_pt","pct_ra","pct_rc","pct_ri","pct_rr","pct_rs","pct_sa","pct_safn","pct_sb","pct_sbbl","pct_sbcb","pct_sbfn","pct_sbgc","pct_sbgf","pct_sbhp","pct_sbom","pct_sbot","pct_sbrc","pct_sbrr","pct_sbrs","pct_sbsa","pct_sbsb","pct_sbwd","pct_sbxb","pct_sfgf","pct_slow","pct_ssbl","pct_sscb","pct_ssfn","pct_ssgc","pct_ssgf","pct_sshp","pct_ssom","pct_ssot","pct_ssrc","pct_ssrr","pct_ssrs","pct_sssa","pct_sssb","pct_sswd","pct_ssxb","pct_wd","pct_xb","sub_dmm_nor","sub2dmm_nor","subd_sd_nor","subd2sd_nor","v1d","v1dm100","v1t","v1t_msq","v1tm100","v1w","v1wm100","v2d","v2dm100","v2t","v2t_msq","v2tm100","v2w","v2wm100","v3d","v3dm100","v3t","v3t_msq","v3tm100","v3w","v3wm100","v4d","v4dm100","v4t","v4t_msq","v4tm100","v4w","v4wm100","v5d","v5dm100","v5t","v5t_msq","v5tm100","v5w","v5wm100","year"
"66","P0732",0,0,0,1,0.0120218579234973,1.33333333333333,1,1.33333333333333,0,0,1,0.0120218579234973,1.33333333333333,1,1.33333333333333,0,0,1,0.0120218579234973,1.33333333333333,1,1.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00245087711670922,0.0164675807947505,12.3081195905859,0.0618757261460208,-2.11092437480818,-2.11092437480818,-2.11092437480818,0.752574989159953,0.752574989159953,-1.20558517215238,-1.20558517215238,2.86349936396813,-2.11092437480818,-2.6106784630739,-2.11092437480818,-2.11092437480818,-1.78337019710593,0.752574989159953,0.752574989159953,1.09019170737386,-1.20847969134146,-1.20847969134146,2.86349936396813,1.52609869909035,1.52609869909035,1.51831021557321,1.51831021557321,104,104,0,NA,14.2857142857143,0.952380952380952,0,1.9047619047619,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,72.3809523809524,11.4285714285714,12.3809523809524,0,NA,0,0,0.952380952380952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.3809523809524,0.952380952380952,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,84.7619047619048,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.952380952380952,0,16.4529808800528,11.6452885723605,99.3449977855782,52.1945835622064,0,0,1.0471975511966,0.0125892601783198,1.39626340159547,1.0471975511966,1.39626340159547,0,0,1.0471975511966,0.0125892601783198,1.39626340159547,1.0471975511966,1.39626340159547,0,0,1.0471975511966,0.0125892601783198,1.39626340159547,1.0471975511966,1.39626340159547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011
"67","P0746",0.15,3,2.22222222222222,11,0.0754458161865569,8.14814814814815,8,5.92592592592593,2,1.48148148148148,3,0.0205761316872428,2.22222222222222,1,0.740740740740741,0,0,1,0.00685871056241427,0.740740740740741,1,0.740740740740741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0254557243267031,24.4389620946343,86.6655668033657,5.40113037084548,-2.11092437480818,0.752574989159953,1.50514997831991,1.50514997831991,2.10205999132796,0.840085820992365,0.736068350700666,0.752574989159953,-2.11092437480818,-1.59421454087317,0.752574989159953,1.50514997831991,1.38808275778391,1.50514997831991,2.10205999132796,1.937846581702,0.836625706099676,0.732484660276094,0.752574989159953,1.61648263178038,1.54593425478685,1.61212182891574,1.54096384077211,94,84,0,NA,58.9473684210526,1.05263157894737,2.30769230769231,16.8421052631579,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,54.6153846153846,17.8947368421053,37.8947368421053,11.5789473684211,26.1538461538462,NA,7.36842105263158,0,1.05263157894737,0,0,0,1.53846153846154,6.92307692307692,19.2307692307692,8.46153846153846,2.30769230769231,0,3.15789473684211,52.3076923076923,0,0,3.15789473684211,21.0526315789474,1.05263157894737,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.6315789473684,45.3846153846154,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.05263157894737,0,50.4673096567916,44.5149287044106,114.031945224222,67.3744915536229,0.728384074498966,0.539543758888123,2.18282511782758,0.0149713656915472,1.61690749468709,1.45444104332861,1.07736373579897,0.670206432765822,0.496449209456164,1.71740398396242,0.0117791768447354,1.27215109923142,1.0471975511966,0.775701889775259,0,0,1.0471975511966,0.00718242490532647,0.775701889775259,1.0471975511966,0.775701889775259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011
"68","P0754",0,4,2.66666666666667,12,0.0310954063604241,8,8,5.33333333333333,1,0.666666666666667,2,0.00518256772673734,1.33333333333333,1,0.666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.7947531820213,68.0891883705768,224.551774191078,56.1871879206764,1.50514997831991,1.50514997831991,2.10205999132796,3,3,2.08779782209864,1.77442800241651,1.49485002168009,1.50514997831991,1.27403662681014,1.50514997831991,2.10205999132796,1.8330781573788,2.69897000433602,3.30102999566398,2.35131649078752,2.06693435705262,1.74963729689124,1.19382002601611,1.06559190970632,0.851174460442541,1.05193656983479,0.821129623872612,104,85,10.4761904761905,NA,86.6666666666667,10.4761904761905,0,31.4285714285714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,77.3333333333333,1.9047619047619,29.5238095238095,7.61904761904762,7.33333333333333,NA,2.85714285714286,0,0.952380952380952,0,0,0,5.33333333333333,8,15.3333333333333,2,0,0.666666666666667,4.76190476190476,76.6666666666667,0,10.4761904761905,0,1.9047619047619,8.57142857142857,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.52380952380952,22.6666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.952380952380952,1.9047619047619,190.723256910019,161.311492204136,317.506924153575,319.936400137448,0.509636141582344,0.339757427721563,1.25198285009726,0.00324424295667136,0.834655233398177,0.742346708514921,0.494897805676614,0.335103216382911,0.223402144255274,0.670206432765822,0.00173669511435196,0.446804288510548,0.335103216382911,0.223402144255274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011
"69","P0762",0,7,4.66666666666667,16,0.0181069958847737,10.6666666666667,9,6,7,4.66666666666667,12,0.0135802469135802,8,5,3.33333333333333,4,2.66666666666667,6,0.00679012345679012,4,2,1.33333333333333,4,2.66666666666667,5,0.00565843621399177,3.33333333333333,1,0.666666666666667,4,2.66666666666667,4,0.00452674897119342,2.66666666666667,0,0,9.22149077439091,65.3771861529311,252.988350182426,31.2524045560776,0.752574989159953,1.50514997831991,2.10205999132796,3,3,1.79017570955902,1.53696289928794,1.49485002168009,0.752574989159953,0.96480113610306,1.50514997831991,2.10205999132796,1.81542622452589,2.69897000433602,2.69897000433602,2.40310052288342,1.75290532914348,1.49488343752846,1.19382002601611,1.45184253084503,1.34746571121193,1.42424225566485,1.30544352251463,105,93,11.4285714285714,NA,83.8095238095238,14.2857142857143,4.12371134020619,30.4761904761905,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,68.041237113402,8.57142857142857,27.6190476190476,7.61904761904762,5.15463917525773,NA,0,0,0,0,0,0,3.09278350515464,1.03092783505155,26.8041237113402,4.12371134020619,18.5567010309278,0,0,63.9175257731959,5.71428571428571,5.71428571428571,0,8.57142857142857,13.3333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.1904761904762,31.9587628865979,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.952380952380952,215.279999491524,150.763870459266,349.406679238883,253.841908808313,91.0232838146342,60.6821892097562,98.386246152381,0.111342459637468,65.590830768254,7.36296233774674,4.90864155849783,91.0232838146342,60.6821892097562,98.1535355854484,0.111079104057606,65.4356903902989,7.13025177081416,4.75350118054277,90.477868423386,60.318578948924,96.007071493704,0.108649978027854,64.004714329136,5.52920307031803,3.68613538021202,90.477868423386,60.318578948924,92.9911425462578,0.105236889712843,61.9940950308386,2.51327412287183,1.67551608191455,90.477868423386,60.318578948924,90.477868423386,0.102392649450334,60.318578948924,0,0,2011
"70","P0769",1,2,0.909090909090909,3,0.00136363636363636,1.36363636363636,1,0.454545454545455,1,0.454545454545455,1,0.000454545454545455,0.454545454545455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,-2.11092437480818,-2.11092437480818,-2.11092437480818,-2.11092437480818,-2.11092437480818,-2.11092437480818,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,120,NA,NA,0,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,100,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,100,NA,NA,0,NA,0,NA,NA,0,100,NA,0,0,0.454545454545455,0,0,0.454545454545455,0,0.0909090909090909,0,0,0,0,0,0,0,NA,100,0,0,0.454545454545455,0,0,0.363636363636364,0,0,0,0,0,0,0,0.181818181818182,0,NA,NA,NA,NA,NA,NA,3.56047167406843,1.61839621548565,4.60766922526503,0.0020943951023932,2.0943951023932,1.0471975511966,0.475998886907545,2.51327412287183,1.1423973285781,2.51327412287183,0.0011423973285781,1.1423973285781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011
"71","P0800",0,16,15.2380952380952,24,0.212624584717608,22.8571428571429,8,7.61904761904762,11,10.4761904761905,14,0.124031007751938,13.3333333333333,3,2.85714285714286,3,2.85714285714286,3,0.026578073089701,2.85714285714286,0,0,1,0.952380952380952,1,0.008859357696567,0.952380952380952,0,0,0,0,0,0,0,0,0,0.0104285891501367,2.69180038526471,94.1943033261979,1.45163966200601,-2.11092437480818,-2.11092437480818,0.752574989159953,1.50514997831991,2.10205999132796,0.175139560679175,0.175139560679175,3.61607435312808,-2.11092437480818,-1.98177444188558,-2.11092437480818,0.752574989159953,0.430042850948545,1.50514997831991,2.10205999132796,1.97402463836816,0.161858825576353,0.161858825576353,3.61607435312808,1.71400011032999,1.71400011032999,1.69278545713875,1.69278545713875,72,68,0,NA,37.3333333333333,4,0,14.6666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,60.952380952381,25.3333333333333,18.6666666666667,9.33333333333333,26.6666666666667,NA,5.33333333333333,0,4,0,0,0,0,5.71428571428571,12.3809523809524,6.66666666666667,0,0,0,60.952380952381,0,0,18.6666666666667,44,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53.3333333333333,39.0476190476191,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,0,71.8234862624836,49.7646627330718,205.875487112129,107.353385508442,11.9124539212786,11.3451942107416,13.2086517790931,0.117020170800382,12.579668361041,1.29619785781445,1.23447415029948,11.6215657126129,11.0681578215361,12.6268753617616,0.111866005419815,12.0255955826301,1.00530964914873,0.957437761094031,8.94073998154962,8.51499045861869,8.94073998154962,0.0792092135685459,8.51499045861869,0,0,2.90888208665722,2.7703638920545,2.90888208665722,0.0257708269028325,2.7703638920545,0,0,0,0,0,0,0,0,0,2012
"72","P0826",0,3,4,6,0.144262295081967,8,3,4,1,1.33333333333333,2,0.048087431693989,2.66666666666667,1,1.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00209904252638109,0.0101465025061706,0.0490468924825561,0.0214054415851483,-2.11092437480818,-2.11092437480818,-2.11092437480818,-2.11092437480818,-2.11092437480818,-1.66947580842696,-1.66947580842696,0,-2.11092437480818,-2.67797876256789,-2.11092437480818,-2.11092437480818,-1.99368363302464,-2.11092437480818,-2.11092437480818,-1.3093885034814,-1.66947580842696,-1.66947580842696,0,1.23322604814451,1.23322604814451,1.23322604814451,1.23322604814451,103,103,0,NA,9.52380952380952,0,0,5.71428571428571,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,86.6666666666667,3.80952380952381,1.9047619047619,0,NA,0,0,1.9047619047619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86.6666666666667,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88.5714285714286,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.9047619047619,0,8.72781776610102,8.72781776610102,30.0838698157528,30.0838698157528,0.4514584998492,0.601944666465599,0.902916999698399,0.0217094797741691,1.2038893329312,0.4514584998492,0.601944666465599,0.335103216382911,0.446804288510548,0.670206432765822,0.0161142530282493,0.893608577021096,0.335103216382911,0.446804288510548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011
"73","P0828",0.318181818181818,1,0.666666666666667,12,0.0315412186379928,8,11,7.33333333333333,0,0,1,0.0026284348864994,0.666666666666667,1,0.666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.30580127261685,29.3441293825495,135.409144122318,14.419853978221,0.752574989159953,0.752574989159953,1.50514997831991,2.10205999132796,2.10205999132796,1.17616257658682,1.17616257658682,1.34948500216801,0.752574989159953,0.519276742520368,0.752574989159953,1.50514997831991,1.46752122886191,2.10205999132796,2.10205999132796,2.13164799306237,1.15896086254888,1.15896086254888,1.34948500216801,1.27106501449979,1.27106501449979,1.24787257382028,1.24787257382028,105,105,0,NA,66.6666666666667,5.71428571428571,0,22.8571428571429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,82,10.4761904761905,38.0952380952381,22.8571428571429,2,NA,0,0,0,0,0,0,4.66666666666667,6.66666666666667,16,2.66666666666667,2,0,0,82,0,0,0,10.4761904761905,5.71428571428571,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.3333333333333,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,99.5393929655531,70.9679643941245,227.557652705545,115.895366593859,0.0581776417331443,0.0387850944887629,0.975057275447498,0.00256287455912126,0.650038183631665,0.916879633714354,0.611253089142903,0,0,0.335103216382911,0.000880796984519,0.223402144255274,0.335103216382911,0.223402144255274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011
"74","P0848",0,11,14.6666666666667,31,0.568333333333334,41.3333333333333,20,26.6666666666667,1,1.33333333333333,6,0.11,8,5,6.66666666666667,0,0,1,0.0183333333333333,1.33333333333333,1,1.33333333333333,0,0,1,0.0183333333333333,1.33333333333333,1,1.33333333333333,0,0,0,0,0,0,0,0.00286706887203564,0.0268840158307864,49.623141862555,0.195979684188965,-2.11092437480818,-2.11092437480818,-2.11092437480818,1.50514997831991,1.50514997831991,-0.707788946510479,-0.707788946510479,3.61607435312808,-2.11092437480818,-2.54256187441111,-2.11092437480818,-2.11092437480818,-1.57050585753472,1.50514997831991,1.50514997831991,1.6956842579284,-0.707788946510479,-0.707788946510479,3.61607435312808,1.82959916009416,1.82959916009416,1.82959916009416,1.82959916009416,95,82,0,NA,25.7142857142857,0,0,9.52380952380952,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,100,48.5714285714286,16.1904761904762,3.80952380952381,0,NA,12.3809523809524,0,9.52380952380952,0,0,0,0,0,0,0,0,0,0,100,0,0,0,48.5714285714286,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52.3809523809524,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.52380952380952,0,22.3406527483736,22.3406527483736,41.0674561479669,41.0674561479669,1.51261868506175,2.01682491341567,6.63457826324778,0.121633934826209,8.84610435099704,5.12195957818603,6.82927943758137,0.930842267730309,1.24112302364041,5.18013721991917,0.0949691823651849,6.9068496265589,4.24929495218886,5.66572660291848,0,0,2.90888208665722,0.053329504922049,3.87850944887629,2.90888208665722,3.87850944887629,0,0,2.90888208665722,0.053329504922049,3.87850944887629,2.90888208665722,3.87850944887629,0,0,0,0,0,0,0,2012
"75","P0892",0.0909090909090909,45,12.5,115,0.0439236111111111,31.9444444444444,70,19.4444444444444,2,0.555555555555556,17,0.00649305555555556,4.72222222222222,15,4.16666666666667,0,0,1,0.000381944444444445,0.277777777777778,1,0.277777777777778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.853007667055,42.3638530353911,155.478151286297,22.9083949171015,1.50514997831991,1.50514997831991,1.50514997831991,2.10205999132796,2.10205999132796,1.49672887474886,1.37954206361062,0.596910013008057,1.50514997831991,1.25171139149423,1.50514997831991,1.50514997831991,1.62699545275533,2.10205999132796,2.10205999132796,2.19166936800931,1.47814677625108,1.35999466129478,0.596910013008057,1.34176873617205,1.27017756162184,1.32253212036907,1.24689238949881,102,77,0,NA,68.5714285714286,4.76190476190476,0,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,9,7.61904761904762,40,0.952380952380952,41,NA,20,0,2.85714285714286,0,0,0,50,0,50,0,0,0,3.80952380952381,9,0,0,0,7.61904761904762,4.76190476190476,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.57142857142857,91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.85714285714286,0,116.961455279539,84.4939228120061,238.572547303825,119.170368429514,2.86524885535736,0.795902459821488,10.1173827856025,0.00386427814727872,2.81038410711179,7.2521339302451,2.01448164729031,0.363610260832152,0.101002850231153,4.41597389575432,0.00168665669629505,1.22665941548731,4.05236363492217,1.12565656525616,0,0,1.0471975511966,0.000399971286915368,0.290888208665722,1.0471975511966,0.290888208665722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011
"76","P0940",0,8,10.6666666666667,32,0.171916971916972,42.6666666666667,24,32,6,8,17,0.0913308913308914,22.6666666666667,11,14.6666666666667,4,5.33333333333333,6,0.0322344322344323,8,2,2.66666666666667,2,2.66666666666667,2,0.0107448107448108,2.66666666666667,0,0,0,0,0,0,0,0,0,0.364840249125557,75.8839585811729,215.20205038788,17.6656042495527,-0.460409376976188,-0.460409376976188,2.10205999132796,2.10205999132796,2.10205999132796,1.28057627430368,1.28057627430368,2.56246936830415,-0.460409376976188,-0.437897256393783,-0.460409376976188,2.10205999132796,1.88014997831991,2.10205999132796,2.10205999132796,2.33284640485634,1.24712849700768,1.24712849700768,2.56246936830415,1.35673682191506,1.35673682191506,1.31665510504693,1.31665510504693,105,99,0,NA,61.9047619047619,10.4761904761905,0,41.9047619047619,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,83.3333333333333,3.80952380952381,9.52380952380952,6.66666666666667,3.33333333333333,NA,5.71428571428571,0,0,0,0,0,2,8.66666666666667,11.3333333333333,0.666666666666667,0,0,0,83.3333333333333,0,0,21.9047619047619,25.7142857142857,10.4761904761905,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.3809523809524,14.6666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,171.042475547721,115.486919992165,299.968866488797,147.913416482503,9.29446004328715,12.3926133910495,16.1992734523854,0.087029063724659,21.5990312698472,6.90481340909824,9.20641787879765,9.17810475982086,12.2374730130945,15.3266088263882,0.0823407555996437,20.4354784351843,6.14850406656736,8.19800542208981,7.91215927570764,10.5495457009435,10.0065543781008,0.0537592665001755,13.3420725041345,2.0943951023932,2.79252680319093,5.81776417331444,7.75701889775259,5.81776417331444,0.031255387500102,7.75701889775259,0,0,0,0,0,0,0,0,0,2012
"77","P0953",0,1,1.33333333333333,4,0.0733333333333334,5.33333333333333,3,4,1,1.33333333333333,2,0.0366666666666667,2.66666666666667,1,1.33333333333333,1,1.33333333333333,1,0.0183333333333333,1.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0033234644179763,0.0426551996973687,57.4687546980978,0.354488978192219,-2.11092437480818,-2.11092437480818,1.50514997831991,2.10205999132796,3.75257498915995,0.483596570502436,-0.450397263399712,4.21298436613614,-2.11092437480818,-2.47840896655413,-2.11092437480818,1.50514997831991,-1.37002802048166,2.10205999132796,3.75257498915995,1.75943178642195,0.483596570502436,-0.450397263399712,4.21298436613614,2.40085506527591,1.85888666249745,2.40085506527591,1.85888666249745,104,77,20.952380952381,NA,47.6190476190476,0,0,10.4761904761905,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.666666666666667,90.6666666666667,40,16.1904761904762,6.66666666666667,4,NA,4.76190476190476,0,0.952380952380952,0,0,0,0,0.666666666666667,5.33333333333333,4.66666666666667,0,0,0,90,2.85714285714286,18.0952380952381,0,40,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.6666666666667,9.33333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.952380952380952,0,25.653577673008,25.653577673008,43.3707755213041,43.3707755213041,1.0471975511966,1.39626340159547,1.4986560510458,0.0274753609358397,1.99820806806107,0.4514584998492,0.601944666465599,1.0471975511966,1.39626340159547,1.38230076757951,0.0253421807389577,1.84306769010602,0.335103216382911,0.446804288510548,1.0471975511966,1.39626340159547,1.0471975511966,0.0191986217719377,1.39626340159547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012
"78","P0961",0.318181818181818,7,3.18181818181818,13,0.00590909090909091,5.90909090909091,6,2.72727272727273,4,1.81818181818182,7,0.00318181818181818,3.18181818181818,3,1.36363636363636,0,0,1,0.000454545454545455,0.454545454545455,1,0.454545454545455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,-2.11092437480818,-2.11092437480818,-2.11092437480818,-2.11092437480818,-2.11092437480818,-2.07927908121186,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.316452935963211,NA,NA,NA,100,NA,NA,0,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,99,NA,NA,100,1,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,0,NA,0,NA,NA,0,99,NA,0,0,0.545454545454545,0,0,0.454545454545455,0,0,0,0,0,0,0,0,0,NA,100,0,0,0.454545454545455,0,0,0.545454545454545,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,13.9859050726479,6.35722957847632,29.9265789075295,0.0136029904125134,13.6029904125134,15.9406738348816,7.24576083403707,10.8443124190581,4.92923291775368,23.6433936003499,0.0107469970910681,10.7469970910681,12.7990811812918,5.81776417331444,0,0,6.98131700797732,0.00317332591271696,3.17332591271696,6.98131700797732,3.17332591271696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011
"79","P0976",0,8,10.6666666666667,19,0.603174603174603,25.3333333333333,11,14.6666666666667,8,10.6666666666667,15,0.476190476190476,20,7,9.33333333333333,3,4,4,0.126984126984127,5.33333333333333,1,1.33333333333333,2,2.66666666666667,3,0.0952380952380952,4,1,1.33333333333333,1,1.33333333333333,1,0.0317460317460317,1.33333333333333,0,0,0.00192532566480971,0.00774596669241484,0.0311635590262233,0.00774596669241484,-2.11092437480818,-2.11092437480818,-2.11092437480818,-2.11092437480818,-2.11092437480818,-2.11092437480818,-2.11092437480818,0,-2.11092437480818,-2.71549579993862,-2.11092437480818,-2.11092437480818,-2.11092437480818,-2.11092437480818,-2.11092437480818,-1.50635294967774,-2.11092437480818,-2.11092437480818,0,0,0,0,0,99,99,0,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.5774647887324,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.704225352112676,70.4225352112676,99,0,0,0,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,69.7183098591549,0,0,0,99,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0.00774596669241484,0.00774596669241484,0,0,28.4511939131769,37.9349252175692,34.7948839677589,1.10459949103997,46.3931786236786,6.34369005458206,8.45825340610941,28.4511939131769,37.9349252175692,34.5621734008264,1.09721185399449,46.0828978677685,6.11097948764948,8.14797265019931,26.1799387799149,34.9065850398866,29.0888208665721,0.92345463068483,38.7850944887629,2.90888208665722,3.87850944887629,25.1327412287183,33.5103216382911,28.0416233153755,0.890210263980176,37.3888310871674,2.90888208665722,3.87850944887629,22.6194671058465,30.159289474462,22.6194671058465,0.718078320820524,30.159289474462,0,0,2012
